,時間,本文
1238,2023-02-03 23:38:30+09:00,"RT @ofropenguin: 4も5もそれなりに好きやけど、やっぱりパイレーツシリーズはジャックスパロウだけじゃなくてウィル、エリザベス、バルボッサにゴアヴァービンスキー監督が揃ってこそやなぁ✨🥹
#パイレーツオブカリビアン
#金曜ロードショー"
1239,2023-02-03 23:38:30+09:00,"RT @_kaku0609: 吹替「名誉の死で俺たちの最後を飾ろう！」
字幕「死ぬ日のために我々は生きる！」
原文「Dying is the day worth living for!（死ぬことこそ、生きる価値のある日だ！）」
どれも名言
#パイレーツオブカリビアン
#金曜ロー…"
1240,2023-02-03 23:38:29+09:00,Blu-ray持ってるけど命の泉もやって欲しい。 #パイレーツオブカリビアン
1241,2023-02-03 23:38:29+09:00,"あれ？
ラストシーン、こんなだったっけ……🤔？
#パイレーツオブカリビアン"
1242,2023-02-03 23:38:29+09:00,"ようやっと風呂入れる！！
やっぱパイレーツオブカリビアン好きだわぁ"
1243,2023-02-03 23:38:29+09:00,"パイレーツオブカリビアン、面白かったニャ〜
ジャックは面白い奴ニャでぇ〜"
1244,2023-02-03 23:38:29+09:00,"(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)
このあとのシーンめっちゃ重要じゃないですかーーー！！！

 #パイレーツオブカリビアン"
1245,2023-02-03 23:38:28+09:00,"何年経っても本当に飽きないこの映画…
 #パイレーツオブカリビアン"
1246,2023-02-03 23:38:28+09:00,"トムとジェリーやるんだ！
ワンピ影響かな。テレビでやってるの見たことない
 #パイレーツオブカリビアン"
1247,2023-02-03 23:38:28+09:00,"#パイレーツオブカリビアン
このまま4.5作もやってほしいのに"
1248,2023-02-03 23:38:28+09:00,パイレーツオブカリビアンなんだかんだ3週全部観た
1249,2023-02-03 23:38:27+09:00,"RT @mhhodmZS8x2pw7p: #金曜ロードショー 
#パイレーツオブカリビアン 
ベケット卿「私のラストはカットです
か」 https://t.co/CcRbQK4LsO"
1250,2023-02-03 23:38:27+09:00,"え、なに、ほんとにやらんの？
歌う息子君が丘を上ると向こうにグリーンフラッシュが起こって、にこにこエリザベスのもとに白シャツウィルたんが帰ってくる伝説のエンドロール終わり、やらんの！？！？
#パイレーツオブカリビアン 
#金曜ロードショー"
1251,2023-02-03 23:38:26+09:00,"ええーーーーっ！？

10年後カットされとる！！！

#パイレーツオブカリビアン"
1252,2023-02-03 23:38:25+09:00,"ウィルがエリザベスに「他の人と幸せになれ」とかバカな事言わないところが良いね。
エリザベスがそんなの納得するはずないとウィルも分かってるし、二人は結婚の誓いを交わしたから。
#パイレーツオブカリビアン
#金曜ロードショー"
1253,2023-02-03 23:38:25+09:00,"DVD買うか

 #パイレーツオブカリビアン"
1254,2023-02-03 23:38:24+09:00,"パイレーツオブカリビアンの最後
カットされてたかな？"
1255,2023-02-03 23:38:24+09:00,"エンドロール後の
10年後のシーンも見たかった

#パイレーツオブカリビアン
 #パイレーツ・オブ・カリビアン"
1256,2023-02-03 23:38:23+09:00,パイレーツオブカリビアン ラストの良きシーンめっちゃカットしとるやんけ〜〜〜〜！！！！！
1257,2023-02-03 23:38:23+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
1258,2023-02-03 23:38:23+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
1259,2023-02-03 23:38:23+09:00,"おい待て！ラストは！？
#パイレーツオブカリビアン"
1260,2023-02-03 23:38:21+09:00,しかも最後の最後の再開のシーンをなんでカットするんだよ！！！ #パイレーツオブカリビアン
1261,2023-02-03 23:38:21+09:00,"RT @HitUltra: やっぱり金ローの事だから編集が甘いんだよな…
10年後にウィルとエリザベスとその息子が会うシーンなかったか…

多分、５作目の地上波初放送の可能性は低いかな…
(なお、可能性は０と言いきれない)
#パイレーツオブカリビアン #パイレーツ・オブ・カリビ…"
1262,2023-02-03 23:38:21+09:00,パイレーツオブカリビアン、最後のシーンがいいのにカットなの！？
1263,2023-02-03 23:38:21+09:00,パイレーツオブカリビアン、最後をぶった切ったよ……ウィルの息子出してあげて～
1264,2023-02-03 23:38:18+09:00,"あれ！？！？ターナーくんの10年後の帰還は！？！？カットですか！？！？十歳になった息子との邂逅は！？！？

 #パイレーツオブカリビアン"
1265,2023-02-03 23:38:18+09:00,"10年後のシーンも無いとか、あり得ない！！！

#パイレーツオブカリビアン 
#金曜ロードショー"
1266,2023-02-03 23:38:18+09:00,えーっ！パイレーツオブカリビアンの一番好きな最後のシーン、よりによってカットwwwww許せんwwwww
1267,2023-02-03 23:38:18+09:00,パイレーツオブカリビアンおもろかった
1268,2023-02-03 23:38:17+09:00,"やっぱりパイレーツオブカリビアンはおもろい
エリザベス可愛い"
1269,2023-02-03 23:38:17+09:00,"RT @naotwo_k: 土曜プレミアムではカットされたラストシーンのジャックちゃんと流してくれたーーーーー！！！！！
ありがとう金ロー！！！！！！！！
#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン
#ワールド・エンド"
1270,2023-02-03 23:38:16+09:00,"RT @tukune_tabetai_: キーラナイトレイ当時この大人っぽさで17歳だからすごい圧倒的な美
#パイレーツオブカリビアン https://t.co/Unnf0cfoNz"
1271,2023-02-03 23:38:16+09:00,10年後のあのエリザベスと息子との再会がいいのに！！ #パイレーツオブカリビアン
1272,2023-02-03 23:38:16+09:00,"ラストシーンまでカット😂

パイレーツシリーズは地上波向きじゃないのがはっきりしたなぁ…

#金曜ロードショー
#パイレーツオブカリビアン"
1273,2023-02-03 23:38:15+09:00,10年後のシーンカットは流石に頭おかしいだろwww #パイレーツオブカリビアン
1274,2023-02-03 23:38:14+09:00,本当パイレーツオブカリビアン面白いなせっかく仕事早く終わったのに見入っちまった！
1275,2023-02-03 23:38:14+09:00,#パイレーツオブカリビアン　あれがトムとジェリーなのか…　へえ〜　#トムとジェリー　#金曜ロードショー
1276,2023-02-03 23:38:13+09:00,"パイレーツまさかのラストシーンカット！？
エリザベスとターナーの子供は？
あのシーンいいのに… #ntv #パイレーツオブカリビアン #金曜ロードショー"
1277,2023-02-03 23:38:13+09:00,パイレーツオブカリビアンおもしろすぎる
1278,2023-02-03 23:38:12+09:00,パイレーツオブカリビアンで10年後がカット！！まさか！！
1279,2023-02-03 23:38:11+09:00,あれ？パイレーツオブカリビアン3の終わりってこんなだっけ？いや違う。
1280,2023-02-03 23:38:11+09:00,ゲームしようと思ってたのにパイレーツオブカリビアンを最後まで見ちゃった
1281,2023-02-03 23:38:10+09:00,"ラストの、酒を飲み干せ、だけで惚れるには十分だわ

#パイレーツ・オブ・カリビアン
#パイレーツオブカリビアン
#金曜ロードショー"
1282,2023-02-03 23:38:09+09:00,"あれ、10年後のシーンはカットかい😭
#パイレーツオブカリビアン 
#金曜ロードショー"
1283,2023-02-03 23:38:09+09:00,"ぅわぁ…
今日の #パイレーツオブカリビアン 良いシーンがことごとくカットされてた
クソだな #金ロー"
1284,2023-02-03 23:38:09+09:00,ねぇ？？？！？！？！ウィルがエリザベスに会いに来るシーンは？？？！？？？！？！！！カットなの？？？？、！！ブチギレるぞ！！！！！#パイレーツオブカリビアン
1285,2023-02-03 23:38:08+09:00,"RT @black_Hook_hand: …ポンセ・デ・レオン？
生命の泉？

を知りたい人はパイレーツ・オブ・カリビアン4を観るんだ
#パイレーツオブカリビアン"
1286,2023-02-03 23:38:08+09:00,"ここのシーンのセリフって「フロリダ、命の水…」じゃなかった？「生命の泉」って言ってた記憶ないんだが
#パイレーツオブカリビアン"
1287,2023-02-03 23:38:08+09:00,"ここカットしちゃダメwwwwバドエンになるwwww

#パイレーツオブカリビアン"
1288,2023-02-03 23:38:08+09:00,"#パイレーツオブカリビアン 
好きなシーンがカットされてたけど名作中の名作"
1289,2023-02-03 23:38:08+09:00,"あれ？これがラストだったっけ？ウィルが10年後に会いに来たところじゃなかったっけ？？？
#パイレーツオブカリビアン"
1290,2023-02-03 23:38:08+09:00,"めちゃくちゃカット祭り✂︎
だったけどやはり良かった。
ノーカット観なきゃ、、、
 #パイレーツオブカリビアン"
1291,2023-02-03 23:38:07+09:00,"RT @opon_no_ko: 日テレさん…
なぜにここをカットした…
ベケット卿の美しい最後の死に様を…
これを見るために見ていたようなものなのに…笑
カットの判断をくだした人に
パイレーツ好きは激おこです( ･᷄ὢ･᷅ )
#パイレーツ・オブ・カリビアン
#パイレーツオブカ…"
1292,2023-02-03 23:38:06+09:00,"RT @sasaki2147: 3作までしか観てないバルボッサ好きな人は是非4、5作目もみて頂きたい
4作目はジャックと仲良しシーンがたくさん観れます、海軍ボッサも
5作目には金持ちボッサが観れます
彼は1作目でジャックに上手くノせられた提督バルボッサとバルボッサ艦隊を自分の手…"
1293,2023-02-03 23:38:06+09:00,"10年後やらないんかーい！！！
#パイレーツオブカリビアン"
1294,2023-02-03 23:38:06+09:00,"#パイレーツオブカリビアン
この数十年後にウィルの息子がポセイドンの槍を探す冒険に出る"
1295,2023-02-03 23:38:05+09:00,えっ、金ローのパイレーツオブカリビアン、10年後のとこカットされてるのやばくない？？？？、一番大事では、、
1296,2023-02-03 23:38:04+09:00,"パイレーツオブカリビアン連続でやってるのかな？そのせいでメインテーマの彼こそは海賊がずっと流れている
あの曲好きすぎて当時サントラ買ったなあ・・・"
