,時間,本文
2673,2023-01-27 23:21:14+09:00,"RT @kinro_ntv: １作目で「自分がアクション🤺の撮影が大好きなんだと改めて気づいた」と語るオーランド・ブルームさん👤

１作目のときは撮影の前に何週間もリハーサルをする必要がありましたが、今回は基本的な動きを覚えていたので以前よりも早く殺陣を習得できるようになったそ…"
2674,2023-01-27 23:21:13+09:00,"パイレーツオブカリビアンやってたんか。
今気がついた上、チャンネル変えた瞬間ナイトスクープ始まったからそっち見るね。"
2675,2023-01-27 23:21:13+09:00,#パイレーツオブカリビアン　絶対臭いやつ
2676,2023-01-27 23:21:13+09:00,"そう悪くない。
おぉ。

＃パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #デッドマンズチェスト #パイレーツオブカリビアン"
2677,2023-01-27 23:21:12+09:00,"ぶっかけだ…🙀💥
#パイレーツオブカリビアン"
2678,2023-01-27 23:21:11+09:00,"志村うしろ

#パイレーツオブカリビアン"
2679,2023-01-27 23:21:11+09:00,"うわ
くさそう
#パイレーツオブカリビアン"
2680,2023-01-27 23:21:10+09:00,"きちゃねぇｗ
#パイレーツオブカリビアン"
2681,2023-01-27 23:21:10+09:00,"RT @hiratapro: ★2作目のジャックの口癖は
『まずい❗』
あっちゃこっちゃで言ってます。

おわかり❓️

#金曜ロードショー　
#パイレーツオブカリビアン"
2682,2023-01-27 23:21:07+09:00,"臭そう〜w
 #パイレーツオブカリビアン"
2683,2023-01-27 23:21:07+09:00,"こっっっわ😱
#パイレーツオブカリビアン"
2684,2023-01-27 23:21:07+09:00,"#パイレーツオブカリビアン 
ぁ、クラーケンがぁ‼️わら"
2685,2023-01-27 23:21:06+09:00,"RT @kinro_ntv: デイヴィ・ジョーンズ🐙を演じているのは、ビル・ナイさん👤。キーラ・ナイトレイさん👤も出演した「ラブ・アクチュアリー」や、「ナターシャの歌に」、「名探偵ピカチュウ」、黒澤明監督作品のリメイク「生きる LIVING」などに出演しています😄。
#金曜ロー…"
2686,2023-01-27 23:21:05+09:00,"ここでちゃんと汚いのホント好きwwww

 #パイレーツオブカリビアン"
2687,2023-01-27 23:21:04+09:00,きったねぇwwww #パイレーツオブカリビアン
2688,2023-01-27 23:21:03+09:00,"そろそろ出番😌
#パイレーツオブカリビアン 
#デッドマンズチェスト 
#金曜ロードショー https://t.co/NeqmYFQRVF"
2689,2023-01-27 23:21:02+09:00,"きたねwww
#パイレーツオブカリビアン"
2690,2023-01-27 23:21:01+09:00,"#パイレーツオブカリビアン
エリザベスはエリザベスのやるべきことをやった、泥を被ったな、嫌な役割だ"
2691,2023-01-27 23:21:01+09:00,#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #PiratesOfTheCaribbean #DeadMansChest #金曜ロードショー https://t.co/CsQeH03Zq0
2692,2023-01-27 23:21:01+09:00,"@my_car13 パイレーツオブカリビアンもついでにそれに影響されたのかワンピースなんかも海賊が使役してるクラーケンのモチーフはタコですね
まああまり出番もないし全体像もよくわからないですけど"
2693,2023-01-27 23:21:00+09:00,"RT @kinro_ntv: １作目の撮影中から密かに続編の構想を練っていたという製作のジェリー・ブラッカイマーさん👤。

１作目が全世界で約６億ドルという興行収入💵を達成したおかげで、海賊映画🏴‍☠️に不安を抱いていたスタジオからもGOサイン🙆‍♀️が出て、待望の続編が実現し…"
2694,2023-01-27 23:21:00+09:00,"うえええ
 #パイレーツオブカリビアン"
2695,2023-01-27 23:21:00+09:00,"RT @kinro_ntv: １作目で「自分がアクション🤺の撮影が大好きなんだと改めて気づいた」と語るオーランド・ブルームさん👤

１作目のときは撮影の前に何週間もリハーサルをする必要がありましたが、今回は基本的な動きを覚えていたので以前よりも早く殺陣を習得できるようになったそ…"
2696,2023-01-27 23:21:00+09:00,2作目の最期のジャックもかっこいいけれど3作目の最期からのウィルもかっこいいんじゃよ_(:3 」∠)_ #パイレーツオブカリビアン
2697,2023-01-27 23:20:58+09:00,"こわー
#パイレーツオブカリビアン"
2698,2023-01-27 23:20:58+09:00,クサそう…www #パイレーツオブカリビアン
2699,2023-01-27 23:20:57+09:00,"きっっっっっっも
#パイレーツオブカリビアン"
2700,2023-01-27 23:20:57+09:00,"#パイレーツオブカリビアン

あの船長なら激おこだぞ

エリザベス https://t.co/fzVNPcCJHf"
2701,2023-01-27 23:20:57+09:00,"後ろー、後ろー。
(ﾉｼ&gt;ω&lt;)ﾉｼ
#パイレーツオブカリビアン"
2702,2023-01-27 23:20:56+09:00,ふっつーに大元はジャックのせいだからねえ #パイレーツオブカリビアン
2703,2023-01-27 23:20:56+09:00,"ここすき、きったないの
#パイレーツオブカリビアン"
2704,2023-01-27 23:20:56+09:00,自分から向かってくとこ好きいいいい(早い) #パイレーツオブカリビアン
2705,2023-01-27 23:20:55+09:00,"油ですっこ抜けるのも凄い
#パイレーツオブカリビアン"
2706,2023-01-27 23:20:55+09:00,"帽子をわざわざ届けてくれるなんて
クラーケンは優しいのね(ﾈｯﾄﾘ)

#パイレーツオブカリビアン
#金曜ロードショー https://t.co/FdytOeVmBv"
2707,2023-01-27 23:20:55+09:00,"これが今年60歳を迎える人の姿です
#ジョニーデップ 
#Dior 
#パイレーツオブカリビアン https://t.co/rP2aoeORV9"
2708,2023-01-27 23:20:54+09:00,汚ぇええ #パイレーツオブカリビアン
2709,2023-01-27 23:20:53+09:00,"🦑「やあ。」

 #パイレーツオブカリビアン"
2710,2023-01-27 23:20:53+09:00,"RT @kinro_ntv: #パイレーツオブカリビアン
始まりました😳

ファーストシーン…🎥
花嫁が雨に打たれているところから
この物語は始まります…☔️

#金曜ロードショー https://t.co/Of3fMF8OAZ"
2711,2023-01-27 23:20:52+09:00,"ジョニー！後ろ後ろ！
 #パイレーツオブカリビアン"
2712,2023-01-27 23:20:49+09:00,#パイレーツ・オブ・カリビアン #パイレーツオブカリビアン #PiratesOfTheCaribbean #DeadMansChest #金曜ロードショー https://t.co/LVKsgz2Sls
2713,2023-01-27 23:20:49+09:00,"#パイレーツオブカリビアン 
うしろ"
2714,2023-01-27 23:20:49+09:00,RT @sake_ba_jun: パイレーツオブカリビアンの時々目玉落っことしちゃう海賊好きwww
2715,2023-01-27 23:20:48+09:00,"臭い
＃パイレーツ・オブ・カリビアン #デッドマンズ・チェスト #デッドマンズチェスト #パイレーツオブカリビアン"
2716,2023-01-27 23:20:48+09:00,"何度見ても、やっぱり、エリザベスのクソアマは嫌いだ 🤬🤬🤬🤬

#パイレーツオブカリビアン"
2717,2023-01-27 23:20:47+09:00,"RT @kinro_ntv: 本作のために使われたスモーク用の発煙筒💨は178樽分。装飾などで使われたロープ🪢は141kmにも及び、録音部だけで6000個以上のバッテリー🔋を使用。

食事班はドミニカのロケだけで20万食以上の食事🍚を用意し、撮影に使われたフィルム🎞の長さは51…"
2718,2023-01-27 23:20:47+09:00,今テレビでやってるパイレーツオブカリビアン、ラスト覚えてる？って夫に聞かれて結構覚えてるからスラスラ話したら「それは次のやつだね」って言われた。
2719,2023-01-27 23:20:46+09:00,"やぁ！
 #パイレーツオブカリビアン"
2720,2023-01-27 23:20:45+09:00,RT @kinro_ntv: ティア・ダルマが住むツリー・ハウス🏡のある入り江は、ディズニーランドのアトラクション「カリブの海賊」🌊の冒頭のシーンにインスパイアされたもの。スタジオでは、奥行き73ｍ✕幅40ｍのエリアに沼地の川と、その周囲の木々🌲やおんぼろな小屋🛖などが再現され…
2721,2023-01-27 23:20:40+09:00,"今週も無事に
うぉあぁぁぁ！ヴィッセル🐮！ってなってます。
(パイレーツオブカリビアン☠️みてる)"
2722,2023-01-27 23:20:40+09:00,RT @Toki_scarlet: エリザベスはちゃんと後悔するので #パイレーツオブカリビアン
2723,2023-01-27 23:20:38+09:00,"RT @kinro_ntv: １作目で「自分がアクション🤺の撮影が大好きなんだと改めて気づいた」と語るオーランド・ブルームさん👤

１作目のときは撮影の前に何週間もリハーサルをする必要がありましたが、今回は基本的な動きを覚えていたので以前よりも早く殺陣を習得できるようになったそ…"
2724,2023-01-27 23:20:38+09:00,"アレで抜けるんだwwww

 #パイレーツオブカリビアン"
2725,2023-01-27 23:20:37+09:00,"次のワールドエンドではエリザベスは3人の男とキスします
#パイレーツオブカリビアン"
2726,2023-01-27 23:20:35+09:00,"エリザベスもといキーラ・ナイトレイがプリンセス→勇敢な戦士に変身してるのがいいよなぁ
#パイレーツオブカリビアン 
#金曜ロードショー"
2727,2023-01-27 23:20:35+09:00,RT @kinro_ntv: ブラック・パール号🚢がクラーケン🐙に襲われるシーンは、グランドバハマ島で撮影🎥。オーランド・ブルームさん👤は、真っ白な砂と青い海のある贅沢な場所🏝で撮影できたことについて、「スクリーンに豊かな色感をもたらしてくれるだろう」とその効果を語っています😄…
2728,2023-01-27 23:20:35+09:00,パイレーツオブカリビアンは何度見ても面白い
2729,2023-01-27 23:20:35+09:00,"パイレーツオブカリビアン、久々だったから集中しちゃったʕ⁠ ⁠º⁠ ⁠ᴥ⁠ ⁠º⁠ʔ

#金曜ロードショー 
#パイレーツオブカリビアン"
2730,2023-01-27 23:20:33+09:00,RT @kinro_ntv: 「ジャック・スパロウのことは自分と同じくらいよくわかっている」というジョニー・デップさん👤。ジャックは自由を愛しつつ自分なりのルールや掟を持ちそれに従って生きてきた男🤠なのだそうですが、実在した海賊☠️もそうだったのだろうと想像しながら演じていたそ…
2731,2023-01-27 23:20:30+09:00,"金ロー、パイレーツ・オブ・カリビアン／デッドマンズ・チェストだったけど

他のジャック・スパロウも観たくなる！
パイレーツ・オブ・カリビアン／最後の海賊(吹替版)

アマゾンプライムビデオ
⏩ https://t.co/m90X9aHX04

特典映像付き(購入版)

#金曜ロードショー
#パイレーツオブカリビアン"
2732,2023-01-27 23:20:29+09:00,"RT @kinro_ntv: 本作のために使われたスモーク用の発煙筒💨は178樽分。装飾などで使われたロープ🪢は141kmにも及び、録音部だけで6000個以上のバッテリー🔋を使用。

食事班はドミニカのロケだけで20万食以上の食事🍚を用意し、撮影に使われたフィルム🎞の長さは51…"
2733,2023-01-27 23:20:29+09:00,RT @towilly1: ここのエリザベス、初見は嫌な感情抱いたけどよくよく改めて考えると英断なんだよな…クラーケンはジャックを感知してるからジャックと逃げたら皆死ぬしそもそもほとんどジャック個人の問題だしなあ…#パイレーツオブカリビアン
2734,2023-01-27 23:20:28+09:00,"たしかウィル役は台本が無かったとか…
#パイレーツオブカリビアン #パイレーツ・オブ・カリビアン #デッドマンズチェスト #金曜ロードショー https://t.co/S3Tg0Q9dKi"
