,時間,本文
2614,2023-01-13 23:13:53+09:00,"ジブリってみればみるほど泣けるのよなぁ…
思い出のマーニーみればみるほど良い🥲"
2615,2023-01-13 23:13:53+09:00,思い出のマーニー良かった、ジブリの中でもかなり好きかも
2616,2023-01-13 23:13:53+09:00,思い出のマーニーは百合じゃない過激派です
2617,2023-01-13 23:13:53+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
2618,2023-01-13 23:13:53+09:00,"RT @Taylor143always: 『思い出のマーニー』が百合作品か否か論争

まあ色々な捉え方があるので敢えて断定はしないけど、監督が「密着は多めに…」というメモ書きを残したことは是非とも頭の片隅に入れておいてほしい..

#思い出のマーニー
#金曜ロードショー htt…"
2619,2023-01-13 23:13:53+09:00,RT @opera123456: 思い出のマーニーはやっぱりいいですね
2620,2023-01-13 23:13:53+09:00,"思い出のマーニー
じんわりきたわぁ📽️😌"
2621,2023-01-13 23:13:53+09:00,思い出のマーニーの作品評を書かせていただきました。印象的な“あの台詞”の意味も解説しています！ https://t.co/eJSEJdQicK
2622,2023-01-13 23:13:52+09:00,"RT @nagi0467: 釧路根室地区の湿原には本当に「思い出のマーニー」みたいな世界が広がってる
道東においでよ🙌
#思い出のマーニー https://t.co/jBEw8zsRyk"
2623,2023-01-13 23:13:52+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
2624,2023-01-13 23:13:52+09:00,思い出のマーニー初見のワイ https://t.co/sy0hFjYpNZ
2625,2023-01-13 23:13:52+09:00,というわけで（？）思い出のマーニーを少し見たけど架純ちゃんまだまだカタいなと思った。
2626,2023-01-13 23:13:51+09:00,思い出のマーニー、小学生の頃大好きで何度も観てた。久しぶりに観たらまた気づきがたくさんあって幸せな気持ちになった~
2627,2023-01-13 23:13:51+09:00,思い出のマーニー最高すぎるやろ…
2628,2023-01-13 23:13:51+09:00,ひぇ～思い出のマーニーよかったぁあああ　目のデトックスしちゃったわ
2629,2023-01-13 23:13:50+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
2630,2023-01-13 23:13:50+09:00,"思い出のマーニーは「許し」の中に「自己を肯定する」「生い立ちを受けとめる」意味を持たせているのが凄いんだよな。
#思い出のマーニー"
2631,2023-01-13 23:13:50+09:00,"共通テスト前日なのに
思い出のマーニーで
ガチ泣きしてます。
1番大好きだし、春夏秋冬いつでも
ロードショーを待ってる。
録画もしてあるし、
BluRayとかで見ればいいのかもしれない
けれど……。
放送してくれたタイミングその時に
見たいって思う。
マーニーが大好き。"
2632,2023-01-13 23:13:49+09:00,"思い出のマーニー…
元嫁が統合失調症だった事もあり、途中それ系のアニメなんかなっていう恐怖

太っちょブタがただただかわいそう🥺

ラストの展開が読めてからは「無」
あれだけ拗らせた子がそんな簡単に「幸せです！」なんてなるのかね🤔"
2633,2023-01-13 23:13:49+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
2634,2023-01-13 23:13:49+09:00,"映画『思い出のマーニー』★★★3.6点。 金ローにて。

映画館で観たけど、こんな感じだったっけ。
ふとっちょ豚って言っちゃった子の親が怒って訪ね… https://t.co/76R1KigRTq #Filmarks #映画"
2635,2023-01-13 23:13:49+09:00,RT @d_bambina: 金ローの「思い出のマーニー」ちょっと見た。嫌いではないんだけど、画面が地味なんだよなあ。しかし私が絵的に物足りなく思えたマーニーもテレビで見ている分には見られる。悪くはないけど、劇場サイズに耐えられる画面じゃなかったんだなと実感。
2636,2023-01-13 23:13:49+09:00,"RT @symtta: と言うわけで、スタジオジブリの最高傑作アニメーション『思い出のマーニー』をお楽しみ頂けたでしょうか？

私はこの作品を『愛』そのものだと思って鑑賞しています。

マーニーは時を超えて杏奈を救い、杏奈もまたマーニーの魂を救ったのだと解釈しています。

#思…"
2637,2023-01-13 23:13:49+09:00,"思い出のマーニー良かった…
久しぶりに見てびっくりした事は、
マーニーの子役の声がルルロロのルルだった、
これが一番ビックリ。
#金曜ロードショー"
2638,2023-01-13 23:13:48+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
2639,2023-01-13 23:13:48+09:00,"RT @MaroYonebayashi: 思い出のマーニーはハウルに比べたらとっても地味なお話ですが、杏奈の心に寄り添ってじっくり丁寧に描きました。
この内気な少女の心の中を描くために最高の作画と最高の美術で、ひとつの妥協もなく仕上げることができたことを今でも誇りに思っています。"
2640,2023-01-13 23:13:48+09:00,"RT @MaroYonebayashi: 思い出のマーニーはハウルに比べたらとっても地味なお話ですが、杏奈の心に寄り添ってじっくり丁寧に描きました。
この内気な少女の心の中を描くために最高の作画と最高の美術で、ひとつの妥協もなく仕上げることができたことを今でも誇りに思っています。"
2641,2023-01-13 23:13:47+09:00,思い出のマーニーおもろ
2642,2023-01-13 23:13:47+09:00,RT @m0m0_0ssrr_: 思い出のマーニー、真っ先に思い出すのは「まだマーニーあう！まだまだマーニーあう！」の広告なんだよな。 https://t.co/8yNjbHndm0
2643,2023-01-13 23:13:47+09:00,"RT @kinro_ntv: 宮﨑駿監督は、映画を最後まで観ないで10分ぐらいで出て行ってしまうことが多いそうなのですが、西村義明プロデューサーによると『思い出のマーニー』は最後まで観て「麻呂（米林監督）はよく頑張った」と褒めていたそうです😊。👉続く
#金曜ロードショー #思い…"
2644,2023-01-13 23:13:47+09:00,"思い出のマーニーを初めて真剣に最後まで見たけどこんな難しいお話だったんだ😳
ジブリって始まった瞬間ジブリの世界に引き込まれるから不思議( ´◦ω◦｀)"
2645,2023-01-13 23:13:46+09:00,屋久島のガイドさんがジブリマニアで、あの時はいろいろ言われてもいまいちピンとこなかった。今こそ！！思い出のマーニーについて語ろう！！
2646,2023-01-13 23:13:46+09:00,@kinro_ntv 思い出のマーニーは何度見てもいい！大好きな作品です😊
2647,2023-01-13 23:13:46+09:00,思い出のマーニーってお祖母ちゃんと孫の物語やったんやね・・・（´ω｀）　#ジブリ　#NTV #日本テレビ
2648,2023-01-13 23:13:45+09:00,"RT @Taylor143always: 『思い出のマーニー』のヒロインは信子

杏奈から「太っちょ豚！」と暴言を吐かれても怒らず両成敗となるように冷静に立ち回るぐう聖っぷり

強がってたけど本当は悲しくて耐えきれず母親に泣きついて甘えるという萌えムーブまでかましてて可愛すぎる…"
2649,2023-01-13 23:13:45+09:00,"なるほど(・А・` )ﾎﾎｩ…

『思い出のマーニー』にTEAM NACS再集結！『ハウルの動く城』に続き(シネマトゥデイ)
#Yahooニュース
https://t.co/szB307ALdd"
2650,2023-01-13 23:13:45+09:00,思い出のマーニーいい映画や🥲🥲🥲
2651,2023-01-13 23:13:45+09:00,"思い出のマーニー面白かった〜✨
当時映画館で見た時はちょっと不気味な、怖い印象があったけど、今みるとめっちゃ好みの話だった。
あとやっぱ信子ちゃんいい子だった。"
2652,2023-01-13 23:13:45+09:00,思い出のマーニー
2653,2023-01-13 23:13:45+09:00,"RT @Taylor143always: 『思い出のマーニー』のヒロインは信子

杏奈から「太っちょ豚！」と暴言を吐かれても怒らず両成敗となるように冷静に立ち回るぐう聖っぷり

強がってたけど本当は悲しくて耐えきれず母親に泣きついて甘えるという萌えムーブまでかましてて可愛すぎる…"
2654,2023-01-13 23:13:44+09:00,"RT @ghibli_world: 『思い出のマーニー』の主題歌を担当したのは、プリシラ・アーンさん。元々ジブリの大ファンで、ジブリ美術館でコンサートをしたのが切欠で声がかかりました。
主題歌の『Fine On The Outside』は、プリシラさんが地元の町からLAに移り住…"
2655,2023-01-13 23:13:44+09:00,思い出のマーニーは、百合じゃないと思う。マーニーは、おばあちゃんの記憶。おばあちゃんの無償の愛。最後の方感動したー🥲
2656,2023-01-13 23:13:43+09:00,"先週のハウルは見逃したけど、思い出のマーニーは途中から見ちゃった。
おばあちゃん子は泣いちゃうよ。。

自分の存在の不安定さを乗り越える為に、空想のお友達は必要不可欠だと思うの。

自分のアイデンティティを安定した家庭環境から与えられたら良いだろうけど、誰しもがそうではないからね。。"
